;year;nr;name;land;str_cl;cars_r1;cars_r2;trucks_r1;trucks_r2
8202;2011;7778;AD Dernbach VQ Süd;RP;A;47355;46692;7736;7646
8203;2011;5672;AD Heumar (N);NW;A;79658;86831;8455;8989
8204;2011;5673;AD Heumar (S);NW;A;46471;49382;5426;5728
8205;2011;6854;AD Mönchhof (O);HE;A;63956;68224;8166;8929
8206;2011;6853;AD Mönchhof (W);HE;A;55551;64642;7441;8656
8207;2011;9033;AD Seligenstadt (O);BY;A;47027;44307;7753;7183
8208;2011;9011;AD Würzburg-West (O);BY;A;38797;38085;8190;8320
8209;2011;9034;AD Würzburg-West (W);BY;A;30692;30971;6273;6133
8210;2011;9046;AK Altdorf (S);BY;A;23955;23574;5155;4693
8211;2011;5058;AK BN-Siegburg (N);NW;A;38766;39904;5406;5876
8212;2011;5631;AK BN-Siegburg (S);NW;A;39696;39331;5755;6053
8213;2011;9038;AK Biebelried (O);BY;A;28882;30477;6252;6676
8214;2011;9036;AK Biebelried (W);BY;A;34084;35064;7488;7332
8215;2011;5638;AK Breitscheid (N);NW;A;52226;56397;6045;6127
8216;2011;5065;AK Breitscheid (S);NW;A;52502;52224;6366;6139
8217;2011;9093;AK Deggendorf (W);BY;A;18170;18975;4190;4550
8218;2011;9050;AK Fürth/Erlangen (O);BY;A;46029;44128;7586;7585
8219;2011;9951;AK Fürth/Erlangen (W);BY;A;41223;39124;6676;6261
8220;2011;5655;AK Hilden (N);NW;A;63102;66386;6475;6791
8221;2011;5657;AK Hilden (S);NW;A;60651;60748;6180;6294
8222;2011;5003;AK Leverkusen (N);NW;A;65571;63240;6371;6458
8223;2011;5676;AK Leverkusen (S);NW;A;82004;76982;8370;8224
8224;2011;9040;AK Nürnberg (O);BY;A;20100;19885;4068;4041
8225;2011;9039;AK Nürnberg (W);BY;A;50087;48804;8076;7844
8226;2011;5025;AK OB-West (Hauptfahrb.);NW;A;48046;47486;7201;6994
8227;2011;5665;AK OB-West (N);NW;A;61104;62549;9565;9799
8228;2011;5667;AK OB-West (S);NW;A;64680;64580;9407;8990
8229;2011;9080;AK Regensburg (O);BY;A;34254;36438;6910;6555
8230;2011;9074;AK Regensburg (W);BY;A;26635;26390;4468;4765
8231;2011;7781;AS Dierdorf VQ Nord;RP;A;35897;35659;5652;5617
8232;2011;7779;AS Ransbach-Baumb. VQ Süd;RP;A;39800;40002;5942;5925
8233;2011;7121;Ammerich;RP;A;38094;38317;5659;5676
8234;2011;5006;Bad Honnef/Linz;NW;A;38465;38470;5716;5877
8235;2011;7783;Birken;RP;A;37958;37798;5768;5709
8236;2011;5002;Breitscheid;NW;A;56461;56462;5967;6113
8237;2011;5071;Elten;NW;A;15386;15824;2116;2166
8238;2011;6846;Elzer Berg;HE;A;43306;43382;7058;7130
8239;2011;9041;Geiselwind (W);BY;A;28504;29626;6333;6859
8240;2011;7144;Girod;RP;A;42853;42999;7195;7399
8241;2011;6859;Hanau;HE;A;62010;60806;9406;8381
8242;2011;6807;Hanau (S);HE;A;38291;37462;6427;6566
8243;2011;9010;Hösbach (O);BY;A;32940;33194;6554;6410
8244;2011;5001;Hünxe;NW;A;28575;29105;3407;3544
8245;2011;6849;Idstein;HE;A;46033;46439;6668;6777
8246;2011;9027;Kitzingen/Schwarzach (O);BY;A;28476;29989;6202;6668
8247;2011;5004;Leverkusen;NW;A;76678;73827;7841;7809
8248;2011;9051;Neumarkt/Opf. (S);BY;A;18229;17355;4758;4371
8249;2011;9081;Nittendorf (W);BY;A;18694;19377;4096;4307
8250;2011;5070;Oberhausen-Holten;NW;A;57517;60164;8984;9402
8251;2011;5033;Opladen II;NW;A;59239;58439;6316;6887
8252;2011;9085;Pocking (O);BY;A;12355;12937;3888;4150
8253;2011;9252;Pommersfelden (O);BY;A;30822;30003;6346;5970
8254;2011;9251;Pommersfelden (W);BY;A;31748;30404;6775;6304
8255;2011;9076;Regensburg-Ost (O);BY;A;31365;31208;5549;5264
8256;2011;9009;Regensburg-Ost (W);BY;A;34321;35144;6157;6530
8257;2011;9991;Rohrbrunn (O);BY;A;26644;26886;5721;5688
8258;2011;9077;Rosenhof (W);BY;A;26031;26951;5105;5524
8259;2011;5005;Siegburg;NW;A;39142;39436;5380;5513
8260;2011;5072;AC-Vetschau;NW;A;17065;17158;3166;3151
8261;2011;4121;AD Dresden-Nord (O);SN;A;28361;27749;4307;4031
8262;2011;4120;AD Dresden-Nord (W);SN;A;46238;45364;6280;6025
8263;2011;5021;AD Heumar (W);NW;A;39086;42054;4727;4976
8264;2011;5651;AK Aachen (O);NW;A;35176;35061;5640;5891
8265;2011;5654;AK Aachen (W);NW;A;47487;48827;4421;5054
8266;2011;4352;AK Erfurt/Ost;TH;A;;;;
8267;2011;4351;AK Erfurt/West;TH;A;;;;
8268;2011;5624;AK Kerpen (O);NW;A;44532;45219;5859;6084
8269;2011;5622;AK Kerpen (W);NW;A;42217;41754;6787;6693
8270;2011;6881;Bad Hersfeld;HE;A;18807;18471;4048;3928
8271;2011;5015;Bensbg.Frankenforst;NW;A;37970;37033;2925;2886
8272;2011;5082;Buir;NW;A;32243;31956;6113;6049
8273;2011;4116;Burkau;SN;A;17684;17119;3291;3182
8274;2011;5034;Eckenhagen;NW;A;16612;16688;2379;2288
8275;2011;5068;Engelskirchen;NW;A;24145;24058;2608;2588
8276;2011;4106;Gersdorf;SN;A;30891;30440;5090;4977
8277;2011;4301;Gotha;TH;A;23767;24082;4348;3883
8278;2011;4305;HK/Ost;TH;A;20272;20173;3538;3331
8279;2011;4304;HK/West;TH;A;30246;30426;4765;4983
8280;2011;6880;Herleshausen;HE;A;;;;
8281;2011;4107;Hohenstein;SN;A;20765;18910;3174;2884
8282;2011;5053;Köln-Klettenberg;NW;A;52277;55061;5977;6698
8283;2011;4115;Königshainer Berge;SN;A;8058;7611;1596;1464
8284;2011;4112;Ludwigsdorf (GÜG);SN;A;6351;6869;2010;2134
8285;2011;4123;Nieder Seifersdorf;SN;A;;;;
8286;2011;5049;Rheinbr. Rodenkirchen;NW;A;60852;61647;6525;6645
8287;2011;4303;Ronneburg;TH;A;18262;18582;3240;3273
8288;2011;4105;Rothschönberg;SN;A;42358;41323;7861;7565
8289;2011;4117;Wachau;SN;A;21619;21118;3879;3714
8290;2011;4302;Weimar;TH;A;28727;28744;4789;4749
8291;2011;5008;Würselen;NW;A;26231;26484;3588;3559
8292;2011;6810;AD Hattenbach 2;HE;A;27379;27106;5138;4827
8293;2011;6821;AK Frankfurt NW (N);HE;A;64236;60988;7712;7742
8294;2011;6816;AK Gambach (N);HE;A;25831;26945;3759;3664
8295;2011;6817;AK Gambach (S);HE;A;49013;48157;6791;6720
8296;2011;8035;Achern;BW;A;33513;33400;6368;6099
8297;2011;6811;Alsfeld;HE;A;27387;27513;5320;5166
8298;2011;8010;Eppelheim;BW;A;42421;44895;4910;4854
8299;2011;6940;Heppenheim;HE;A;37225;34757;5036;4166
8300;2011;8023;Karlsruhe 1;BW;A;70324;70134;10068;9982
8301;2011;8053;Kleinkems;BW;A;21291;20054;2677;2392
8302;2011;8052;Neuenburg am Rhein;BW;A;7078;7266;1706;1835
8303;2011;8047;Nimburg;BW;A;34027;34284;4200;4079
8304;2011;6815;Reiskirchen;HE;A;22921;22894;3670;3588
8305;2011;8018;St. Leon;BW;A;54482;54408;8109;8062
8306;2011;8049;T+R Breisgau;BW;A;29318;29350;4008;3964
8307;2011;8099;Weil am Rhein/GZA;BW;A;15684;15126;1350;953
8308;2011;8017;AD Hockenheim;BW;A;45980;43218;7621;7692
8309;2011;6829;AD Viernheim (W);HE;A;24067;23837;3191;3123
8310;2011;9054;AK Altdorf (O);BY;A;14457;14515;3565;3702
8311;2011;9567;AK Feuchtw./Crailsh. (O);BY;A;25839;25441;6929;6838
8312;2011;9566;AK Feuchtw./Crailsh. (W);BY;A;25497;25133;7171;7041
8313;2011;7459;AK Landstuhl VQ Ost;RP;A;28029;32147;4258;4816
8314;2011;7458;AK Landstuhl VQ West;RP;A;21284;21522;3546;3752
8315;2011;9753;AK Nürnberg-Ost (O);BY;A;20488;19172;4579;4440
8316;2011;9047;AK Nürnberg-Ost (W);BY;A;36532;36757;8614;8405
8317;2011;9944;AK Nürnberg-Süd (W);BY;A;37346;34190;7325;6677
8318;2011;9088;AK Oberpfälzer Wald (O);BY;A;7758;7800;2429;2563
8319;2011;9238;AK Oberpfälzer Wald (W);BY;A;6993;7204;2348;2436
8320;2011;6830;AK Viernheim (N);HE;A;37104;39837;4995;5476
8321;2011;7454;AS Frankenthal VQ West;RP;A;22952;21907;2787;2708
8322;2011;7457;AS K'lautern-Ost VQ Ost;RP;A;17158;17056;2985;3202
8323;2011;7453;AS Ludwigshafen VQ West;RP;A;22046;21092;2622;2614
8324;2011;7455;AS Wattenheim VQ Ost;RP;A;19153;18273;3180;2958
8325;2011;9018;Alfeld (O);BY;A;11400;12269;3031;3546
8326;2011;9239;Amberg-Ost (W);BY;A;9330;9388;2976;3045
8327;2011;101;Bischmisheim;SL;A;19685;20534;2505;2620
8328;2011;7456;Enkenbach/Alsenborn;RP;A;17010;16136;3018;3158
8329;2011;7604;Gerolsheim;RP;A;22910;23055;3467;3529
8330;2011;9751;Herrieden (O);BY;A;27437;27224;7065;6910
8331;2011;7125;Kaiserslautern-Ost;RP;A;30166;29394;4682;4864
8332;2011;7124;Kaiserslautern-West;RP;A;32656;33213;4463;4706
8333;2011;7120;Landstuhl;RP;A;32527;31115;4396;4632
8334;2011;7118;Miesau;RP;A;18615;18060;3325;3474
8335;2011;8059;Neckarsulm 1;BW;A;48129;47394;9657;9061
8336;2011;7155;Rheinbrücke Frankenthal;RP;A;29709;29449;3628;3507
8337;2011;9055;Roth (W);BY;A;34161;34519;7500;7394
8338;2011;8091;Schwabbach;BW;A;31706;31146;7231;7103
8339;2011;9008;Waidhaus (O);BY;A;5922;5940;2468;2559
8340;2011;8016;Walldorf;BW;A;44096;42791;8719;8423
8341;2011;9097;AD Allgäu (S);BY;A;11848;12144;661;642
8342;2011;2228;AD HH-Nordwest (N);HH;A;;;;
8343;2011;2229;AD HH-Nordwest (S);HH;A;;;;
8344;2011;6808;AD Hattenbach (N);HE;A;44738;44518;9440;9671
8345;2011;6874;AD Hattenbach 3;HE;A;21576;22496;4940;5028
8346;2011;9230;AD Hittistetten (S);BY;A;30982;30709;3189;3089
8347;2011;9037;AK Biebelried (N);BY;A;19224;19652;4108;4328
8348;2011;9452;AK Biebelried (S);BY;A;14232;12241;2479;2151
8349;2011;9569;AK Feuchtw./Crailsh. (N);BY;A;13002;12926;2334;2265
8350;2011;9568;AK Feuchtw./Crailsh. (S);BY;A;20650;20723;3892;3875
8351;2011;9231;AK Memmingen (S);BY;A;16589;17029;1583;1603
8352;2011;9152;AS Wasserlosen;BY;A;21373;21635;4481;4649
8353;2011;6806;Bad Hersfeld-West;HE;A;32721;33610;6648;6860
8354;2011;3304;Berkhof;NI;A;45588;46129;7054;7345
8355;2011;3301;Bispingen;NI;A;30144;30295;4826;4809
8356;2011;4602;Düderode;NI;A;25100;25281;4712;4648
8357;2011;1106;Einfeld;SH;A;33307;33059;4210;4162
8358;2011;2214;Elbtunnel;HH;A;;;;
8359;2011;1109;Ellund;SH;A;7989;8184;2130;2207
8360;2011;6877;Fulda-Nord;HE;A;22818;21984;4807;4839
8361;2011;9020;Gramschatzer Wald (S);BY;A;28828;30230;4835;5048
8362;2011;3430;Göttingen;NI;A;32233;31965;5390;5318
8363;2011;3308;Hildesheim;NI;A;29846;29348;4842;4650
8364;2011;1171;Hüsby;SH;A;18545;18854;2955;3020
8365;2011;3437;Isernhagen;NI;A;36840;36521;5994;5867
8366;2011;6800;Kassel-Nord (N);HE;A;35577;35779;7434;7336
8367;2011;8061;Langenau;BW;A;22595;21812;3214;3099
8368;2011;3431;Lutterberg;NI;A;34935;35326;6767;6739
8369;2011;1173;Moorkaten;SH;A;30212;30126;3608;3534
8370;2011;9016;Nesselwang (W);BY;A;8388;8305;515;482
8371;2011;1107;Owschlag;SH;A;19717;20127;3196;3291
8372;2011;1189;Schuby;SH;A;16855;17182;3025;3022
8373;2011;9071;Tunnel Füssen;BY;A;7572;7340;432;414
8374;2011;9072;Tunnel Reinertshof;BY;A;6977;6867;485;479
8375;2011;9067;Uffenheim/Langenst. (N);BY;A;12840;12733;2432;2290
8376;2011;6878;Welkers;HE;A;19016;19082;4312;4444
8377;2011;3440;Wülferode;NI;A;27183;28189;4662;4743
8378;2011;9180;AD Inntal (W);BY;A;40988;41547;5229;5470
8379;2011;9140;AK München-West (O);BY;A;16081;15968;773;768
8380;2011;9141;AK München-West (W);BY;A;19879;21453;1153;1299
8381;2011;9960;Adelzhausen (O);BY;A;34660;34890;4679;4780
8382;2011;9132;Adelzhausen (W);BY;A;34536;34383;4555;4625
8383;2011;8078;Aichelberg;BW;A;33644;35216;4954;4966
8384;2011;9962;Augsburg-Ost;BY;A;40409;40346;5584;5546
8385;2011;9963;Augsburg-West;BY;A;43667;43717;6234;6339
8386;2011;9131;Augsburg-West (W);BY;A;32593;32659;4414;4587
8387;2011;9032;Bad Reichenhall (O);BY;A;23364;23249;3708;3537
8388;2011;9012;Burgau (W);BY;A;27357;26031;4586;4347
8389;2011;9772;Dachau/FFB (O);BY;A;46366;47311;5284;5362
8390;2011;9773;Dachau/FFB (W);BY;A;37527;40000;4675;4950
8391;2011;9961;Derching;BY;A;37063;37581;5255;5306
8392;2011;9028;Felden (O);BY;A;26980;26882;3116;3256
8393;2011;9026;Frasdorf (O);BY;A;28574;28574;3086;3350
8394;2011;9171;Holzkirchen (W);BY;A;53338;51872;5203;5559
8395;2011;7184;Ixheim;RP;A;12022;12207;1418;1495
8396;2011;9966;Leipheim (O);BY;A;29005;29185;4858;4862
8397;2011;9130;Leipheim (W);BY;A;28576;28918;4794;4933
8398;2011;8068;Merklingen;BW;A;33867;34098;4788;5180
8399;2011;9082;München-Perlach (S);BY;A;24986;26022;626;615
8400;2011;9031;Neukirchen (O);BY;A;22228;22265;2889;2775
8401;2011;9964;Neusäß (W);BY;A;28662;31571;4044;4527
8402;2011;9014;Odelzhausen (O);BY;A;36909;36973;4802;4919
8403;2011;8077;Pforzheim-Ost;BW;A;41055;42331;6239;6232
8404;2011;9023;Rosenheim (O);BY;A;31587;32147;3138;3546
8405;2011;147;Schwarzenholz;SL;A;14468;14579;2089;2139
8406;2011;139;Spiesen;SL;A;23746;23799;2622;2750
8407;2011;8073;Stuttgart-Vaihingen;BW;A;76671;75310;9586;9581
8408;2011;9003;Sulzemoos (O);BY;A;39001;39081;4657;4787
8409;2011;9013;Zusmarshausen (O);BY;A;27594;27874;4015;4342
8410;2011;9965;Zusmarshausen (W);BY;A;27090;27244;4404;4452
8411;2011;9903;AD Bayer. Vogtland (N);BY;A;19690;20039;4115;4071
8412;2011;9994;AD Bayer. Vogtland (S);BY;A;26637;27376;5380;5493
8413;2011;9001;AD Bayreuth/Kulmbach (N);BY;A;34972;35180;6287;6296
8414;2011;9002;AD Bayreuth/Kulmbach (S);BY;A;32055;32291;5598;5413
8415;2011;9056;AD Holledau (N);BY;A;37824;37772;4944;4510
8416;2011;9110;AD Holledau (S);BY;A;49054;46831;5576;5120
8417;2011;9115;AK München-Nord (N);BY;A;74274;77497;6524;6933
8418;2011;9066;AK München-Nord (S);BY;A;54646;53940;2944;2707
8419;2011;9059;AK Neufahrn (N);BY;A;51636;53251;5553;5940
8420;2011;9065;AK Neufahrn (S);BY;A;58176;63419;5312;5982
8421;2011;9042;AK Nürnberg (N);BY;A;37920;38773;5829;6079
8422;2011;9060;AK Nürnberg (S);BY;A;52097;53825;8487;8472
8423;2011;9057;AK Nürnberg-Ost (N);BY;A;50282;52396;8460;8499
8424;2011;9754;AK Nürnberg-Ost (S);BY;A;30979;32131;4408;4548
8425;2011;9058;Allershausen (N);BY;A;50628;50738;5545;5582
8426;2011;3905;Bad Dürrenberg Süd;ST;A;32328;31913;6836;6655
8427;2011;4320;Bad Klosterlausnitz;TH;A;33056;32632;6590;6422
8428;2011;9062;Garching-Nord (N);BY;A;64701;69037;6383;6025
8429;2011;9063;Garching-Nord (S);BY;A;69350;71209;6045;6558
8430;2011;9061;Greding (N);BY;A;34428;34867;5358;5497
8431;2011;3904;Günthersdorf;ST;A;33796;33886;6935;6766
8432;2011;4322;HK/Nord;TH;A;34098;34069;6979;6902
8433;2011;4321;HK/Süd;TH;A;25972;25819;5662;5620
8434;2011;9552;Ingolstadt-Nord (S);BY;A;46765;48003;5639;5837
8435;2011;3809;Leipzig West;ST;A;38912;38130;7726;7433
8436;2011;9090;Lenting (S);BY;A;39704;40912;5265;5418
8437;2011;9554;Manching (N);BY;A;44677;45529;5538;5778
8438;2011;9064;München-Schwabing (N);BY;A;42441;41221;2557;2428
8439;2011;3628;Niemegk;BB;A;24475;24061;4267;3993
8440;2011;9029;Pegnitz (N);BY;A;26448;26387;5002;4952
8441;2011;3906;Rippachtal Süd;ST;A;36385;35761;7373;7048
8442;2011;3902;Schkeuditzer Kreuz Süd;ST;A;38141;37067;7566;7379
8443;2011;4323;Schleiz;TH;A;20908;20756;4624;4624
8444;2011;3804;Vockerode;ST;A;27409;26905;4730;4503
8445;2011;3901;Wiedemar;ST;A;29773;29167;5123;4979
8446;2011;3602;Erkner;BB;A;22677;22701;3801;3707
8447;2011;3605;Kemnitz;BB;A;;;;
8448;2011;3667;Lindenberg;BB;A;24420;24328;4860;4677
8449;2011;3603;Ludwigsfelde;BB;A;33050;33002;7944;7882
8450;2011;3604;Michendorf;BB;A;46398;43640;9355;8527
8451;2011;3606;Oranienburg;BB;A;25963;26046;3592;3497
8452;2011;3629;Birkholz;BB;A;22522;19816;2218;1901
8453;2011;3607;Finowfurt;BB;A;12414;12412;1580;1556
8454;2011;1607;Nadrensee;MV;A;4656;4651;993;1071
8455;2011;3608;Fürstenwalde;BB;A;17946;17134;5075;4713
8456;2011;3630;Güldendorf;BB;A;10450;9288;4598;4391
8457;2011;4119;AD Dresden-Nord (N);SN;A;21651;21408;2770;2848
8458;2011;3610;Gollmitz;BB;A;11974;11990;1594;1618
8459;2011;3609;Motzen;BB;A;23516;23357;3748;3413
8460;2011;4124;Niederrödern;SN;A;;;;
8461;2011;4111;Schönfeld;SN;A;16661;16783;2515;2542
8462;2011;3839;AK Magdeburg Nord;ST;A;6040;5835;1118;1104
8463;2011;3838;AK Magdeburg Süd;ST;A;21537;21386;4690;4786
8464;2011;4102;Ammelshain;SN;A;22617;22016;4124;3850
8465;2011;4156;Beucha;SN;A;24362;23460;4499;4182
8466;2011;4162;Breitenfeld;SN;A;28998;27231;4658;4565
8467;2011;4103;Choren;SN;A;18039;17222;3997;3731
8468;2011;4158;Engelsdorf;SN;A;23103;22274;3924;3720
8469;2011;1602;Goldenstädt;MV;A;3982;3810;402;353
8470;2011;3833;Gröbers;ST;A;23380;23058;4829;4700
8471;2011;3908;Halle-Trotha/Teufelsgrund;ST;A;18106;18328;4697;4790
8472;2011;4163;Leipzig-Nord;SN;A;25369;26577;4174;4122
8473;2011;3909;Osterweddingen;ST;A;20308;20241;4318;4376
8474;2011;3832;Plötzkau;ST;A;17853;17987;4559;4642
8475;2011;4101;Radefeld;SN;A;27039;26806;4327;4279
8476;2011;3915;Reform;ST;A;;;;
8477;2011;3907;Schkeuditzer Kreuz Ost;ST;A;27435;26581;4552;4383
8478;2011;3914;Schönebeck;ST;A;;;;
8479;2011;4161;Seehausen;SN;A;22684;21250;3812;3842
8480;2011;3916;Sudenburg;ST;A;;;;
8481;2011;3917;Wanzleben;ST;A;;;;
8482;2011;4157;Wolfshain;SN;A;22230;20496;3738;3207
8483;2011;3664;Boblitz;BB;A;;;;
8484;2011;3684;Forst;BB;A;4099;4593;1165;1362
8485;2011;4118;Gompitz;SN;A;24346;22522;3677;3775
8486;2011;4122;GÜG Breitenau-Schönwald;SN;A;4950;5285;2266;2435
8487;2011;4125;Sobrigau;SN;A;;;;
8488;2011;1604;Kavelstorf;MV;A;10457;13009;1183;1506
8489;2011;1606;Petersdorf;MV;A;8548;8219;1212;1148
8490;2011;1605;Vietgest;MV;A;8363;8328;1086;1086
8491;2011;1611;Jarmen;MV;A;6854;6692;649;668
8492;2011;1170;Neddelsteenhof;SH;A;21465;21263;1982;2038
8493;2011;1608;Satow;MV;A;15351;15400;1447;1495
8494;2011;1610;Strasburg;MV;A;6163;6106;549;596
8495;2011;1609;Tessin;MV;A;8929;8870;755;758
8496;2011;1601;Upahl;MV;A;14846;14763;1517;1604
8497;2011;1156;AS Wankendorf (Stolpe);SH;A;7569;7469;610;622
8498;2011;1166;Segeberg West 2;SH;A;10673;16100;1641;2111
8499;2011;2230;AD HH-Nordwest (W);HH;A;;;;
8500;2011;1163;Besdorf;SH;A;8431;8400;707;709
8501;2011;1177;Heide West;SH;A;6090;3368;455;356
8502;2011;1119;Krupunder;SH;A;38959;38464;2371;2369
8503;2011;1154;Nordoe 4;SH;A;13904;14144;1389;1428
8504;2011;1172;Glinde (SH);SH;A;25762;25071;2726;2956
8505;2011;1110;Gudow;SH;A;17120;17373;2727;2799
8506;2011;1612;Hagenow;MV;A;13034;13116;2194;2271
8507;2011;3612;Havelland;BB;A;24583;24590;3319;3414
8508;2011;1603;Hohewisch;MV;A;13937;13974;2353;2275
8509;2011;3611;Maulbeerwalde;BB;A;12218;12064;2019;2086
8510;2011;3613;Netzeband;BB;A;19778;19811;2854;2954
8511;2011;2219;AD HH-Südost;HH;A;;;;
8512;2011;1140;Börnsen;SH;A;12802;13566;858;894
8513;2011;3457;Agathenburg;NI;A;6646;6261;652;626
8514;2011;2402;HB-Panrepel;HB;A;27117;28403;2475;2467
8515;2011;2403;HB-Schwarzer Weg;HB;A;38504;39009;2962;2745
8516;2011;3354;Nordholz;NI;A;6614;6578;487;496
8517;2011;3343;Stotel;NI;A;12707;12539;1577;1486
8518;2011;3303;Verden;NI;A;20622;20457;3068;3055
8519;2011;3368;Filsum;NI;A;10868;11421;1407;1454
8520;2011;3449;Haarentor;NI;A;34365;35456;2308;2431
8521;2011;3315;Hasbruch;NI;A;23569;23827;2645;2753
8522;2011;3452;Stuhr;NI;A;21851;22477;3067;3150
8523;2011;3352;Oldenburg-Hafen;NI;A;16182;16403;1796;1815
8524;2011;3451;Sande;NI;A;12687;12705;803;811
8525;2011;3450;Wardenburg;NI;A;11077;10947;1292;1241
8526;2011;3349;Wemkendorf;NI;A;15059;15444;1023;1028
8527;2011;3357;Gildehaus;NI;A;9554;9405;3163;3070
8528;2011;5112;Ibbenbüren;NW;A;20789;20478;4613;4553
8529;2011;5103;Kirchlengern;NW;A;20261;19786;3803;3767
8530;2011;3446;Melle;NI;A;19788;19325;3790;3771
8531;2011;3445;Osnabrück-Hellern;NI;A;34066;33691;5532;5478
8532;2011;3499;Salzbergen;NI;A;16647;16404;4338;4233
8533;2011;5117;Gescher;NW;A;16112;16393;1943;2022
8534;2011;3369;Lathen;NI;A;8005;8675;831;924
8535;2011;3350;Riepe;NI;A;10750;10721;808;816
8536;2011;3498;Schüttorf;NI;A;13058;12926;1984;2022
8537;2011;3454;Wietmarschen;NI;A;10595;10782;1175;1231
8538;2011;3447;Fledder;NI;A;13871;13678;983;960
8539;2011;3448;Handorf;NI;A;13523;13427;1799;1828
8540;2011;5111;Paderborn;NW;A;18657;18755;2590;2617
8541;2011;3436;Hannover-Kirchhorst;NI;A;16872;16974;833;860
8542;2011;3435;Hannover-Misburg;NI;A;29986;30110;1439;1422
8543;2011;3441;Laatzen;NI;A;9388;10294;474;675
8544;2011;3432;Friedland;NI;A;10568;10575;2059;2024
8545;2011;4152;Gaschwitz;SN;A;14339;15067;2408;2435
8546;2011;3912;Helmetal;ST;A;10876;10740;2256;2248
8547;2011;4153;Kleinstädteln;SN;A;15742;15495;2577;2488
8548;2011;4151;Knautnaundorf;SN;A;14202;14227;2435;2349
8549;2011;4150;Leipzig-Südwest;SN;A;12919;12842;2265;2195
8550;2011;4154;Liebertwolkwitz;SN;A;13733;13454;2409;2342
8551;2011;3910;Lützen;ST;A;12944;12794;2283;2179
8552;2011;3911;Merseburg/Geiseltal;ST;A;12457;12453;2311;2302
8553;2011;3834;Rippachtal West;ST;A;12587;12638;2580;2564
8554;2011;3913;Rohnetal;ST;A;10836;10665;2381;2316
8555;2011;4372;Röstebachtalbrücke;TH;A;9370;9401;1937;1972
8556;2011;3335;Braunschweig;NI;A;18987;19751;1927;2151
8557;2011;3423;Scheppau;NI;A;12380;13462;1120;1355
8558;2011;3442;Winsen;NI;A;15696;15195;1587;1512
8559;2011;3422;Wolfsburg;NI;A;16942;16789;1465;1421
8560;2011;5681;AD Essen-Ost (O);NW;A;59760;62133;3842;4181
8561;2011;5680;AD Essen-Ost (W);NW;A;33022;33218;2215;2243
8562;2011;5022;AK Moers (O);NW;A;43908;41541;6650;6054
8563;2011;5663;AK Moers (W);NW;A;28734;28866;5743;5714
8564;2011;5113;Bochum;NW;A;54586;53930;3971;3854
8565;2011;5037;Essen-Kray;NW;A;48466;51739;3759;3704
8566;2011;5073;Straelen (Niederdorf);NW;A;16440;16327;5086;4989
8567;2011;5018;Wankum;NW;A;19275;19279;5238;5158
8568;2011;5635;AK Kamp-Lintfort (O);NW;A;21553;20459;3401;3294
8569;2011;5024;AK OB-West (O);NW;A;42239;44223;5374;5632
8570;2011;5668;AK OB-West (W);NW;A;40039;41518;4623;4367
8571;2011;5063;DU Beeckerwerth;NW;A;32848;33026;3683;3754
8572;2011;5115;GE-Hessler;NW;A;40118;39469;4125;3972
8573;2011;5116;Wanne-Eickel;NW;A;42386;39738;4187;3954
8574;2011;5109;Albachten;NW;A;30622;30908;3463;3469
8575;2011;5107;Herne;NW;A;48174;49383;3911;3990
8576;2011;5108;Sprockhövel;NW;A;26064;26870;2153;2188
8577;2011;5074;AC-Lichtenbusch;NW;A;13664;12985;3142;3061
8578;2011;5650;AK Aachen (N);NW;A;26305;28189;2231;2222
8579;2011;5020;AK Aachen (S);NW;A;25272;22980;3906;3756
8580;2011;5081;AK Neersen (N);NW;A;30131;30293;2557;2560
8581;2011;5077;Aachen-Brand;NW;A;20527;19930;3405;3322
8582;2011;5067;Birth (Tunnel Velbert);NW;A;9027;8953;441;446
8583;2011;5079;Ilverich;NW;A;31911;32726;1589;1728
8584;2011;5017;Jülich-Mersch;NW;A;15155;18271;1793;2104
8585;2011;5066;Langenberg;NW;A;11879;11800;534;514
8586;2011;5078;Neersen;NW;A;30627;30063;2638;2558
8587;2011;6866;Niederelsungen;HE;A;23216;22535;5461;5484
8588;2011;5110;Soest;NW;A;27218;27361;4916;4967
8589;2011;6844;AK Gambach (O);HE;A;15530;16154;2425;2557
8590;2011;6843;AK Gambach (W);HE;A;36675;36417;5211;5440
8591;2011;9950;Alzenau (S);BY;A;17991;18518;2609;2794
8592;2011;5104;Dortmund Süd;NW;A;39220;39272;4014;4105
8593;2011;5106;Freudenberg;NW;A;28730;29263;5200;5463
8594;2011;5105;Lüdenscheid Nord;NW;A;31680;32755;6859;6467
8595;2011;6835;Würgendorf;HE;A;25508;26049;5075;5469
8596;2011;5023;AK Hilden (O);NW;A;57674;55289;4874;4807
8597;2011;5658;AK Hilden (W);NW;A;51069;54381;4531;4660
8598;2011;5686;AK Neuss Süd (O);NW;A;29689;30622;3059;3245
8599;2011;5075;Dremmen;NW;A;12256;12395;720;720
8600;2011;5040;Düsseldorf-Flehe;NW;A;38057;40044;3677;3806
8601;2011;5041;Hochneukirch;NW;A;23492;23415;2470;2533
8602;2011;5119;Meschede;NW;A;7420;7540;914;875
8603;2011;5016;Neuss-Holzheim;NW;A;30787;31265;3070;3262
8604;2011;5044;W-Oberbarmen;NW;A;34731;33745;3829;3789
